Epoch,Batch_Index,Loss
1,0,1.454254150390625
1,1,1.5922534465789795
1,2,1.9670147895812988
1,3,1.4871225357055664
1,4,1.5451672077178955
1,5,1.6357464790344238
1,6,1.4688974618911743
1,7,1.6239039897918701
1,8,1.4075517654418945
1,9,1.4604839086532593
1,10,1.5271183252334595
1,11,1.9637759923934937
1,12,1.5325520038604736
1,13,1.5311293601989746
1,14,1.6287022829055786
1,15,1.5420665740966797
1,16,1.493865728378296
1,17,1.5920252799987793
1,18,1.4442248344421387
1,19,1.6905994415283203
1,20,1.7313177585601807
1,21,1.7506639957427979
1,22,1.5366218090057373
1,23,1.7041727304458618
1,24,1.827783226966858
1,25,1.5768518447875977
1,26,1.6865448951721191
1,27,1.4857995510101318
1,28,1.5514917373657227
1,29,1.2809622287750244
1,30,1.3506901264190674
1,31,1.392543911933899
1,32,1.7031314373016357
1,33,1.603696346282959
1,34,1.435987114906311
1,35,1.715742588043213
1,36,1.4709677696228027
1,37,1.5471148490905762
1,38,1.7049849033355713
1,39,1.5935914516448975
1,40,1.5305174589157104
1,41,1.6550275087356567
1,42,1.4027180671691895
1,43,1.5624074935913086
1,44,1.8080165386199951
1,45,1.548842191696167
1,46,1.5207929611206055
1,47,1.47724187374115
1,48,1.4782240390777588
1,49,1.5394055843353271
1,50,1.8304306268692017
1,51,1.576469898223877
1,52,1.4687540531158447
1,53,1.65629243850708
1,54,1.318968653678894
1,55,1.201045274734497
1,56,1.8783689737319946
1,57,1.5984959602355957
1,58,1.398306131362915
1,59,1.264347791671753
1,60,1.757704734802246
1,61,1.3787609338760376
1,62,1.6598623991012573
1,63,1.449955940246582
1,64,1.6019833087921143
1,65,1.3133389949798584
1,66,1.379089593887329
1,67,1.4504642486572266
1,68,1.539644479751587
1,69,1.3198356628417969
1,70,1.288177490234375
1,71,1.6287257671356201
1,72,1.386375904083252
1,73,1.53786039352417
1,74,1.5426193475723267
1,75,1.612452507019043
1,76,1.5051684379577637
1,77,1.6345350742340088
1,78,1.3534789085388184
1,79,1.5289664268493652
1,80,1.6662092208862305
1,81,1.7300139665603638
1,82,1.5308263301849365
1,83,1.5193531513214111
1,84,1.380740761756897
1,85,1.5961798429489136
1,86,1.654848337173462
1,87,1.6305395364761353
1,88,1.668689250946045
1,89,1.411666989326477
1,90,1.8841116428375244
1,91,1.4329739809036255
1,92,1.6035722494125366
1,93,1.6903393268585205
1,94,1.5239670276641846
1,95,1.491745114326477
1,96,1.489089012145996
1,97,1.50124990940094
1,98,1.6513333320617676
1,99,1.5414774417877197
1,100,1.320031762123108
1,101,1.4970563650131226
1,102,1.2663812637329102
1,103,1.621755599975586
1,104,1.3497257232666016
1,105,1.6453452110290527
1,106,1.3903634548187256
1,107,1.59284508228302
1,108,1.3908015489578247
1,109,1.6441707611083984
1,110,1.5836787223815918
1,111,1.8189059495925903
1,112,1.5586137771606445
1,113,1.3972814083099365
1,114,1.6685092449188232
1,115,1.4837608337402344
1,116,1.6603206396102905
1,117,2.210859775543213
1,118,1.2388659715652466
1,119,1.6809003353118896
1,120,1.3516943454742432
1,121,1.579782485961914
1,122,1.5422863960266113
1,123,1.6558045148849487
1,124,1.5253455638885498
1,125,1.5814974308013916
1,126,1.3811684846878052
1,127,1.3426666259765625
1,128,1.6287668943405151
1,129,1.5972059965133667
1,130,1.706902027130127
1,131,1.5667150020599365
1,132,1.5661649703979492
1,133,1.4396319389343262
1,134,1.7042803764343262
1,135,1.4241116046905518
1,136,1.3753483295440674
1,137,1.3335959911346436
1,138,1.4126875400543213
1,139,1.4418656826019287
1,140,1.405855655670166
1,141,1.3678500652313232
1,142,1.5573744773864746
1,143,1.51820707321167
1,144,1.4579782485961914
1,145,1.3633501529693604
1,146,1.746178388595581
1,147,1.3745256662368774
1,148,1.6082956790924072
1,149,1.3893024921417236
1,150,1.4575326442718506
1,151,1.4271087646484375
1,152,1.4524257183074951
1,153,1.449800729751587
1,154,1.3737032413482666
1,155,1.743798017501831
1,156,1.2957043647766113
1,157,1.6951842308044434
1,158,1.4682310819625854
1,159,1.3844382762908936
1,160,1.34900963306427
1,161,1.650510311126709
1,162,1.3378055095672607
1,163,1.5710644721984863
1,164,1.3848040103912354
1,165,1.5806881189346313
1,166,1.2727493047714233
1,167,1.565462589263916
1,168,1.5813727378845215
1,169,1.585500955581665
1,170,1.6004695892333984
1,171,1.5312974452972412
1,172,1.4794042110443115
1,173,1.4543510675430298
1,174,1.4803788661956787
1,175,1.361311674118042
1,176,1.5179340839385986
1,177,1.6730270385742188
1,178,1.6464195251464844
1,179,1.763845443725586
1,180,1.4278831481933594
1,181,1.5741949081420898
1,182,1.5258945226669312
1,183,1.6261227130889893
1,184,1.6090891361236572
1,185,1.4646759033203125
1,186,1.521801233291626
1,187,1.3823944330215454
1,188,1.4622266292572021
1,189,1.4304331541061401
1,190,1.3992054462432861
1,191,1.2161049842834473
1,192,1.3764216899871826
1,193,1.3302147388458252
1,194,1.3678051233291626
1,195,1.453549861907959
1,196,1.946053147315979
1,197,1.7751752138137817
1,198,1.5649183988571167
1,199,1.4885729551315308
1,200,1.4438199996948242
1,201,1.3483951091766357
1,202,1.3801164627075195
1,203,1.8088560104370117
1,204,1.4784573316574097
1,205,1.556502103805542
1,206,1.6515504121780396
1,207,1.5182914733886719
1,208,1.3336355686187744
1,209,1.5344748497009277
1,210,1.5632458925247192
1,211,1.4505336284637451
1,212,1.5779166221618652
1,213,1.5646607875823975
1,214,1.6561535596847534
1,215,1.682761549949646
1,216,1.3867104053497314
1,217,1.4310401678085327
1,218,1.6672883033752441
1,219,1.3200721740722656
1,220,1.4313156604766846
1,221,1.3255237340927124
1,222,1.382657766342163
1,223,1.6119279861450195
1,224,1.4527136087417603
1,225,1.3651578426361084
1,226,1.4362989664077759
1,227,1.258196473121643
1,228,1.4860999584197998
1,229,1.3475922346115112
1,230,1.4243048429489136
1,231,1.6665160655975342
1,232,1.3220138549804688
1,233,1.7304699420928955
1,234,1.41897451877594
1,235,1.6423639059066772
1,236,1.492903232574463
1,237,1.805725336074829
1,238,1.4170079231262207
1,239,1.4958032369613647
1,240,1.4831902980804443
1,241,1.3875080347061157
1,242,1.5673507452011108
1,243,1.411005973815918
1,244,1.5848972797393799
1,245,1.5942184925079346
1,246,1.3724570274353027
1,247,1.3312902450561523
1,248,1.2643423080444336
1,249,1.622002363204956
1,250,1.4909042119979858
1,251,1.5449832677841187
1,252,1.6791801452636719
1,253,1.5738835334777832
1,254,1.2711899280548096
1,255,1.4948525428771973
1,256,1.3167017698287964
1,257,1.9963531494140625
1,258,1.3465251922607422
1,259,1.2763621807098389
1,260,1.523939847946167
1,261,1.5139658451080322
1,262,1.3510901927947998
1,263,1.652780294418335
1,264,1.381714105606079
1,265,1.3907325267791748
1,266,1.76451575756073
1,267,1.3556668758392334
1,268,1.505033016204834
1,269,1.2377740144729614
1,270,1.5666980743408203
1,271,1.6161062717437744
1,272,1.9082977771759033
1,273,1.5437183380126953
1,274,1.3024287223815918
1,275,1.5701067447662354
1,276,1.9765584468841553
1,277,1.3947949409484863
1,278,1.5879862308502197
1,279,1.8948338031768799
1,280,1.4493176937103271
1,281,1.6088294982910156
1,282,1.3133434057235718
1,283,1.515548825263977
1,284,1.8116819858551025
1,285,1.5439438819885254
1,286,1.6355807781219482
1,287,1.5026483535766602
1,288,1.5473753213882446
1,289,1.3414325714111328
1,290,1.515633225440979
1,291,1.3325328826904297
1,292,1.5109102725982666
1,293,1.4909839630126953
1,294,1.381019115447998
1,295,1.5287039279937744
1,296,1.7205753326416016
1,297,1.5349669456481934
1,298,1.4931321144104004
1,299,1.6115386486053467
1,300,1.3832718133926392
1,301,1.286834478378296
1,302,1.4524726867675781
1,303,1.8254467248916626
1,304,1.7233140468597412
1,305,1.4966039657592773
1,306,1.535773515701294
1,307,1.318315029144287
1,308,1.4092179536819458
1,309,1.471700668334961
1,310,1.2957853078842163
1,311,1.388715147972107
1,312,1.4551112651824951
1,313,1.6623280048370361
1,314,1.7144052982330322
1,315,1.2524510622024536
1,316,1.3888118267059326
1,317,1.4163463115692139
1,318,1.501840353012085
1,319,1.579188346862793
1,320,1.4588563442230225
1,321,1.5995266437530518
1,322,1.2520612478256226
1,323,1.2946207523345947
1,324,1.536898136138916
1,325,1.5571260452270508
1,326,1.5739519596099854
1,327,1.4049959182739258
1,328,1.407702922821045
1,329,1.5946483612060547
1,330,1.3450028896331787
1,331,1.2431607246398926
1,332,1.546607255935669
1,333,1.503592848777771
1,334,1.8103855848312378
1,335,1.368377447128296
1,336,1.4556002616882324
1,337,1.495578646659851
1,338,1.4761121273040771
1,339,1.6930513381958008
1,340,1.4313063621520996
1,341,1.5539602041244507
1,342,1.6081602573394775
1,343,1.1603370904922485
1,344,1.547898530960083
1,345,1.8448501825332642
1,346,1.3608357906341553
1,347,1.913499116897583
1,348,1.3922311067581177
1,349,1.3981519937515259
1,350,1.3153884410858154
1,351,1.4542312622070312
1,352,1.4223449230194092
1,353,1.5459280014038086
1,354,1.3174901008605957
1,355,1.4365694522857666
1,356,1.393326997756958
1,357,1.6853561401367188
1,358,1.5165808200836182
1,359,1.5628794431686401
1,360,1.5438886880874634
1,361,1.585322380065918
1,362,1.6825186014175415
1,363,1.4758380651474
1,364,1.4441113471984863
1,365,1.2907216548919678
1,366,1.6062333583831787
1,367,1.5137887001037598
1,368,1.6425070762634277
1,369,1.3252345323562622
1,370,1.6038134098052979
1,371,1.2682595252990723
1,372,1.5735580921173096
1,373,1.275511384010315
1,374,1.4064702987670898
1,375,1.6124264001846313
1,376,1.3484207391738892
1,377,1.4149224758148193
1,378,1.628153920173645
1,379,1.42179536819458
